3774	18604	20124	0	4512	0
18009	18438	20113	0	4514	0
8082	13338	20191	0	4531	0
18733	911	20125	0	4541	0
15225	4445	20300	0	4544	0
15265	2571	20371	0	4545	0
12491	7657	20059	0	4546	0
19498	10965	20013	0	4548	0
6951	14928	20496	0	4554	0
11974	13823	20066	0	4567	0
3824	3387	20354	0	4569	0
8015	2675	20020	0	4570	0
10405	6907	20337	0	4573	0
5383	18655	20111	0	4578	0
7043	226	20378	0	4583	0
8146	19785	20228	0	4590	0
9466	9955	20310	0	4610	0
20460	20371	1866	1	4612	0.443608
18655	1474	20138	0	4614	0
7778	14441	20162	0	4617	0
14396	19312	20031	0	4628	0
14302	19824	20068	0	4633	0
7302	12204	20218	0	4634	0
1890	5056	20451	0	4640	0
6682	9716	20228	0	4654	0
17826	3916	20216	0	4666	0
10556	11834	20453	0	4671	0
15022	1003	20295	0	4680	0
2812	4461	20377	0	4683	0
8825	18327	20012	0	4684	0
19478	15627	20163	0	4691	0
19347	17506	20358	0	4692	0
1358	11962	20454	0	4697	0
19683	9380	20436	0	4702	0
14091	8077	20119	0	4703	0
15710	16065	20374	0	4709	0
5770	9910	20241	0	4712	0
20172	20273	18757	1	4713	0.142126
10507	8827	20470	0	4715	0
3059	3837	20328	0	4719	0
15620	13521	20158	0	4720	0
7072	5133	20116	0	4727	0
6672	11704	20286	0	4728	0
13468	5012	20346	0	4743	0
14405	11647	20075	0	4750	0
11957	16160	20037	0	4767	0
20460	20050	19330	1	4782	0.000902695
18954	5302	20276	0	4788	0
10720	8828	20344	0	4795	0
1035	17743	20300	0	4798	0
15769	3513	20064	0	4800	0
725	2132	20495	0	4808	0
17215	9760	20473	0	4811	0
10556	11155	20349	0	4814	0
19498	14125	20191	0	4816	0
20313	20215	3898	1	4817	0.0382659
10451	6509	20222	0	4820	0
20469	20169	13555	1	4832	0.253307
12535	8811	20191	0	4842	0
18983	8684	20463	0	4846	0
6311	2928	20208	0	4856	0
16776	18026	20377	0	4868	0
13929	2487	20333	0	4877	0
13155	14585	20448	0	4884	0
18743	6943	20452	0	4890	0
19287	17031	20390	0	4894	0
7344	19128	20057	0	4903	0
16232	7387	20458	0	4911	0
3236	14088	20018	0	4912	0
3946	9461	20135	0	4915	0
11988	4755	20435	0	4917	0
13096	15147	20250	0	4920	0
19377	3880	20424	0	4922	0
696	13255	20085	0	4937	0
14787	17046	20012	0	4946	0
17522	13521	20085	0	4948	0
16323	16100	20484	0	4949	0
4411	13633	20490	0	4960	0
17398	4672	20129	0	4966	0
10405	13435	20137	0	4970	0
20148	20362	8437	1	4972	0.257082
17298	4370	20052	0	4976	0
14625	4156	20232	0	4978	0
13280	5695	20003	0	4995	0
18820	10813	20499	0	5002	0
5368	19000	20205	0	5011	0
6475	10977	20138	0	5018	0
19972	1325	20356	0	5019	0
4517	1	20200	0	5026	0
1573	13980	20198	0	5031	0
9252	16741	20180	0	5035	0
6002	7592	20081	0	5039	0
2845	16305	20008	0	5040	0
9871	7785	20371	0	5055	0
16543	6941	20366	0	5058	0
20348	20206	11127	1	5060	0.0321796
13501	10708	20098	0	5062	0
2816	4630	20108	0	5063	0
11829	13107	20346	0	5066	0
8756	6307	20304	0	5073	0
6951	8352	20092	0	5076	0
11642	19810	20259	0	5084	0
19516	2654	20297	0	5087	0
8077	902	20305	0	5092	0
15357	3888	20074	0	5096	0
19358	10589	20253	0	5117	0
4817	15759	20116	0	5118	0
16905	55	20021	0	5119	0
16599	16028	20019	0	5121	0
1089	1327	20102	0	5133	0
4409	19109	20378	0	5134	0
10344	3981	20477	0	5145	0
4553	11261	20433	0	5148	0
11792	3711	20047	0	5149	0
13266	19026	20410	0	5150	0
14436	7460	20138	0	5158	0
18655	5400	20495	0	5160	0
19834	6388	20042	0	5164	0
19802	820	20243	0	5172	0
4188	3810	20107	0	5173	0
16573	16511	20093	0	5181	0
4652	4428	20200	0	5182	0
2795	16520	20467	0	5185	0
8720	11516	20126	0	5189	0
8345	567	20107	0	5190	0
2753	10997	20229	0	5192	0
7584	18964	20331	0	5194	0
9246	11170	20477	0	5201	0
18396	14518	20085	0	5210	0
7228	19308	20183	0	5211	0
2032	8946	20158	0	5228	0
20092	20173	6211	1	5235	0.272247
2032	5355	20370	0	5237	0
4282	9029	20474	0	5240	0
16478	14115	20013	0	5242	0
20172	20245	13435	1	5245	0.698304
1833	12323	20122	0	5252	0
16741	154	20109	0	5254	0
5184	1926	20066	0	5257	0
10170	10159	20139	0	5262	0
5428	6504	20217	0	5263	0
12072	13188	20142	0	5271	0
8703	10985	20110	0	5276	0
10531	19966	20489	0	5284	0
20442	20117	456	1	5287	0.330867
15103	18112	20320	0	5291	0
16028	18120	20013	0	5293	0
19426	15233	20229	0	5310	0
20172	20386	7789	1	5313	0.0779122
15591	654	20011	0	5319	0
17843	18329	20496	0	5334	0
2218	13416	20186	0	5341	0
10269	13558	20423	0	5357	0
18521	1403	20418	0	5362	0
5394	13024	20128	0	5366	0
8078	6376	20381	0	5376	0
4817	15233	20186	0	5378	0
17151	8865	20258	0	5385	0
5695	18743	20442	0	5387	0
12180	13826	20020	0	5392	0
14082	10548	20072	0	5393	0
3054	4920	20051	0	5399	0
17963	9440	20225	0	5401	0
17853	4855	20185	0	5405	0
2276	12366	20245	0	5406	0
11427	1229	20461	0	5411	0
6951	16804	20121	0	5414	0
7204	3835	20167	0	5417	0
19575	1063	20079	0	5426	0
2807	17437	20343	0	5430	0
19536	1263	20166	0	5439	0
19087	1601	20385	0	5440	0
20192	20024	11280	1	5458	0.772515
10008	10344	20019	0	5475	0
4343	8635	20269	0	5487	0
5311	11016	20112	0	5493	0
16559	13572	20094	0	5494	0
3839	13571	20104	0	5496	0
70	17004	20283	0	5503	0
14225	11035	20497	0	5506	0
11475	10115	20053	0	5530	0
11358	14436	20298	0	5537	0
799	4312	20239	0	5542	0
13977	2160	20471	0	5544	0
12481	19774	20453	0	5545	0
2675	13982	20297	0	5549	0
9002	1568	20410	0	5551	0
13860	1514	20349	0	5559	0
20054	20224	14039	1	5561	0.139838
16423	13298	20183	0	5563	0
6118	15970	20316	0	5564	0
18334	10654	20105	0	5569	0
20428	20197	250	1	5579	0.127905
13096	2850	20475	0	5582	0
6916	4442	20336	0	5584	0
4861	10044	20171	0	5588	0
369	10851	20443	0	5599	0
13728	17872	20302	0	5615	0
6326	18864	20094	0	5623	0
41	16515	20092	0	5625	0
14248	1962	20105	0	5631	0
14436	661	20448	0	5632	0
331	17522	20228	0	5636	0
1112	5110	20215	0	5648	0
14163	421	20158	0	5653	0
20236	20240	413	1	5654	0.629966
3276	8556	20134	0	5657	0
15099	13417	20132	0	5664	0
9497	10841	20256	0	5674	0
7767	1358	20157	0	5676	0
5385	19779	20478	0	5686	0
17635	2012	20212	0	5687	0
15018	14500	20054	0	5692	0
15971	6838	20287	0	5696	0
104	11966	20329	0	5707	0
19098	9956	20190	0	5710	0
18438	8980	20399	0	5717	0
11829	6884	20065	0	5718	0
17720	648	20379	0	5726	0
16123	1863	20367	0	5729	0
16828	11264	20308	0	5749	0
10344	19087	20431	0	5750	0
19665	18067	20040	0	5751	0
13726	7053	20270	0	5752	0
8756	1574	20002	0	5757	0
4796	15823	20432	0	5763	0
964	13865	20391	0	5768	0
9650	7459	20270	0	5770	0
9738	17630	20241	0	5777	0
2347	13235	20431	0	5778	0
10827	13421	20064	0	5783	0
17553	3168	20415	0	5789	0
15399	1797	20157	0	5802	0
19025	3990	20239	0	5803	0
11023	5450	20012	0	5804	0
20303	20392	319	1	5807	0.0824052
8497	2585	20076	0	5812	0
11819	4312	20108	0	5814	0
15506	399	20337	0	5819	0
20374	20261	16233	1	5821	0.0563136
2631	12779	20413	0	5824	0
7772	15015	20220	0	5825	0
19601	14751	20071	0	5834	0
20350	20248	13634	1	5842	0.00848344
11794	11143	20361	0	5844	0
19168	5595	20009	0	5850	0
2845	4272	20260	0	5856	0
5275	1393	20239	0	5857	0
20481	20263	3168	1	5861	0.0910148
6096	3932	20202	0	5879	0
17036	6176	20115	0	5881	0
1451	17469	20006	0	5892	0
4305	10259	20269	0	5896	0
267	15880	20309	0	5902	0
9197	11172	20467	0	5904	0
9018	10589	20370	0	5917	0
18913	13721	20221	0	5920	0
17665	13905	20102	0	5927	0
4519	19032	20167	0	5938	0
6374	16954	20260	0	5941	0
4855	13144	20043	0	5952	0
20351	20223	15789	1	5955	0.00388394
17913	647	20444	0	5956	0
16386	10985	20245	0	5959	0
17956	1243	20416	0	5966	0
361	6433	20178	0	5970	0
3346	19351	20247	0	5982	0
9763	970	20054	0	5984	0
9767	8703	20425	0	5985	0
799	4089	20415	0	5989	0
4990	7195	20146	0	5994	0
9040	9645	20133	0	6003	0
4198	1644	20256	0	6006	0
17079	15484	20364	0	6008	0
18733	377	20360	0	6009	0
10843	5981	20255	0	6024	0
20200	20165	9484	1	6028	0.0505941
20480	20497	19498	1	6033	0.0285308
14222	17149	20078	0	6034	0
3511	6764	20441	0	6035	0
20270	20320	8461	1	6041	0.0202496
2314	15701	20273	0	6047	0
11360	3162	20453	0	6049	0
19539	10767	20380	0	6054	0
12594	7622	20390	0	6068	0
1554	6047	20267	0	6069	0
15980	6847	20157	0	6074	0
20147	20294	4747	1	6075	0.128795
16935	15860	20043	0	6078	0
17482	4591	20297	0	6079	0
16668	7556	20394	0	6086	0
5635	8764	20064	0	6087	0
10927	16442	20204	0	6092	0
20176	20393	3513	1	6093	0.0177099
14745	4751	20299	0	6094	0
4965	15401	20017	0	6099	0
20240	20423	12590	1	6100	0.119791
20471	20098	11854	1	6104	0.802582
16905	11230	20396	0	6105	0
16359	13495	20013	0	6108	0
4683	7622	20052	0	6115	0
379	4451	20259	0	6119	0
138	13417	20133	0	6131	0
11142	1965	20154	0	6148	0
587	16559	20041	0	6171	0
13097	19769	20022	0	6178	0
12251	19968	20230	0	6181	0
20361	20005	8358	1	6190	0.444497
19426	19255	20129	0	6195	0
1451	18743	20081	0	6197	0
19589	18333	20054	0	6200	0
12790	6909	20029	0	6202	0
8978	6126	20101	0	6206	0
7323	5508	20360	0	6208	0
16160	8539	20248	0	6213	0
15417	16521	20119	0	6218	0
19243	9797	20330	0	6229	0
6226	8429	20291	0	6238	0
3219	7638	20421	0	6242	0
12110	2314	20194	0	6243	0
7520	10589	20135	0	6251	0
18302	11882	20440	0	6262	0
5222	1305	20351	0	6268	0
9115	15103	20321	0	6275	0
20407	20289	18115	1	6279	0.591524
15165	12948	20009	0	6280	0
14234	7255	20206	0	6283	0
647	2303	20256	0	6284	0
8920	10299	20266	0	6285	0
20429	20359	18958	1	6307	0.963558
2443	17196	20227	0	6314	0
17307	720	20206	0	6318	0
14461	9091	20379	0	6321	0
14937	4036	20452	0	6323	0
10383	16218	20275	0	6341	0
10424	10127	20069	0	6346	0
10521	17329	20260	0	6352	0
18010	7575	20284	0	6358	0
13112	15441	20301	0	6360	0
10852	18520	20366	0	6362	0
9385	19463	20417	0	6366	0
13165	9994	20355	0	6377	0
20449	20170	8911	1	6379	0.848061
3276	18521	20273	0	6380	0
2597	19449	20120	0	6382	0
20356	20170	1257	1	6384	0.0130142
16383	18067	20229	0	6394	0
16234	6323	20320	0	6409	0
18991	14196	20280	0	6412	0
8282	10720	20053	0	6422	0
17094	9337	20337	0	6425	0
950	12957	20068	0	6427	0
19561	567	20386	0	6428	0
7464	274	20436	0	6431	0
13055	18941	20026	0	6435	0
10852	14011	20144	0	6448	0
15664	19810	20136	0	6455	0
9270	19748	20168	0	6458	0
3898	13895	20299	0	6459	0
14791	16552	20009	0	6465	0
3423	682	20283	0	6469	0
6695	15646	20078	0	6472	0
11974	6026	20285	0	6477	0
648	19305	20216	0	6480	0
17898	4532	20151	0	6489	0
16556	5874	20094	0	6491	0
8835	12954	20315	0	6495	0
19665	5184	20141	0	6503	0
138	3947	20432	0	6512	0
16221	14709	20347	0	6514	0
8017	7255	20003	0	6516	0
16389	15523	20139	0	6523	0
8021	1391	20180	0	6533	0
14286	4803	20314	0	6534	0
16538	7267	20025	0	6541	0
17310	18830	20018	0	6556	0
9052	19708	20199	0	6560	0
7572	8474	20077	0	6572	0
11155	16599	20191	0	6580	0
2697	3274	20387	0	6584	0
4681	14280	20345	0	6586	0
915	19878	20148	0	6589	0
4216	4527	20149	0	6590	0
16191	6765	20346	0	6592	0
16042	5422	20004	0	6596	0
18283	18141	20331	0	6599	0
17068	6898	20019	0	6601	0
6065	11838	20466	0	6609	0
18801	16828	20292	0	6615	0
3962	16741	20230	0	6618	0
11297	16292	20231	0	6619	0
14939	19414	20265	0	6633	0
13977	2218	20418	0	6635	0
6731	16599	20264	0	6637	0
3028	15703	20459	0	6643	0
4725	2815	20090	0	6652	0
20293	20368	1071	1	6660	0.135331
2891	16376	20257	0	6673	0
16670	13165	20323	0	6674	0
17018	3017	20132	0	6675	0
4330	13145	20044	0	6676	0
12683	1769	20060	0	6679	0
8049	5638	20147	0	6685	0
20195	20457	10332	1	6688	0.0670383
2884	2061	20463	0	6692	0
13895	17910	20260	0	6699	0
20033	20174	3008	1	6700	0.00935436
6130	4237	20373	0	6701	0
17471	18746	20202	0	6705	0
16233	8850	20465	0	6712	0
20117	20414	10977	1	6720	0.336076
3888	8447	20140	0	6728	0
7372	7683	20100	0	6735	0
19788	4848	20026	0	6739	0
19466	14269	20095	0	6741	0
9346	14195	20144	0	6742	0
12342	16169	20250	0	6744	0
14433	11997	20189	0	6746	0
9565	12670	20235	0	6747	0
15362	18371	20420	0	6749	0
9253	14016	20073	0	6751	0
19709	14313	20090	0	6760	0
11698	5171	20043	0	6761	0
6045	14975	20104	0	6765	0
18796	8616	20132	0	6769	0
17603	5385	20079	0	6778	0
14585	3014	20248	0	6783	0
20462	20366	10259	1	6785	0.168431
7252	3851	20208	0	6800	0
17169	8132	20188	0	6802	0
19972	5321	20111	0	6811	0
527	10274	20361	0	6815	0
8849	803	20161	0	6818	0
10126	5480	20469	0	6820	0
14473	19829	20310	0	6831	0
18326	3275	20497	0	6835	0
16438	13385	20108	0	6837	0
9461	3031	20046	0	6838	0
1167	7486	20280	0	6844	0
20489	20110	6837	1	6847	0.910401
4128	1336	20206	0	6851	0
14585	16694	20297	0	6856	0
17677	14460	20039	0	6860	0
1574	13814	20277	0	6873	0
10662	5534	20008	0	6876	0
13160	13670	20215	0	6893	0
2638	1093	20084	0	6896	0
10935	19066	20212	0	6898	0
19499	15555	20215	0	6902	0
8857	2689	20474	0	6924	0
12193	8643	20462	0	6931	0
18968	3083	20286	0	6949	0
221	14875	20361	0	6970	0
20478	20447	10531	1	6977	0.0436768
7486	9407	20076	0	6988	0
7235	2731	20424	0	6993	0
7395	13450	20099	0	6996	0
7530	7324	20220	0	7018	0
2346	5302	20480	0	7030	0
2243	17567	20308	0	7036	0
3851	15828	20166	0	7075	0
138	16953	20094	0	7076	0
9973	4479	20454	0	7079	0
10259	5496	20266	0	7080	0
18935	15048	20127	0	7086	0
905	6311	20240	0	7092	0
144	9208	20122	0	7094	0
20056	20277	14989	1	7096	0.0298972
9554	19188	20228	0	7100	0
12535	19083	20464	0	7102	0
20162	20025	19708	1	7103	0.442666
9968	8918	20029	0	7104	0
8649	8213	20351	0	7107	0
10592	8596	20102	0	7112	0
4141	18743	20154	0	7119	0
15165	15427	20125	0	7124	0
40	13751	20305	0	7134	0
8691	1588	20454	0	7135	0
12530	15922	20276	0	7136	0
16193	17358	20180	0	7137	0
1971	11603	20229	0	7138	0
606	7509	20192	0	7141	0
16861	18715	20188	0	7143	0
16768	9182	20033	0	7153	0
14039	10426	20433	0	7154	0
12103	7112	20445	0	7156	0
2790	15724	20475	0	7159	0
14744	13929	20068	0	7165	0
11193	8155	20145	0	7176	0
20232	20188	16741	1	7177	0.962075
20186	20179	3084	1	7178	0.443204
4666	15894	20371	0	7184	0
9747	11065	20436	0	7192	0
2885	15863	20342	0	7200	0
8239	13184	20295	0	7207	0
12767	7828	20320	0	7210	0
4119	10722	20439	0	7215	0
19909	6170	20060	0	7219	0
8204	11954	20103	0	7223	0
12417	12660	20035	0	7227	0
5312	17482	20193	0	7229	0
12123	11270	20462	0	7236	0
20146	20459	10008	1	7239	0.0163161
14210	1906	20143	0	7245	0
16283	13836	20054	0	7248	0
740	19051	20390	0	7273	0
12212	17054	20387	0	7274	0
15233	13521	20182	0	7285	0
11134	13700	20217	0	7289	0
16247	13521	20192	0	7291	0
6415	17459	20102	0	7295	0
15484	319	20154	0	7299	0
19538	6071	20369	0	7313	0
4608	8593	20385	0	7322	0
8594	15018	20067	0	7327	0
18990	5130	20071	0	7334	0
20061	20390	19026	1	7336	0.0771636
15154	3834	20299	0	7337	0
268	8268	20363	0	7352	0
7025	2728	20166	0	7356	0
9965	10946	20341	0	7370	0
5534	106	20089	0	7372	0
10606	16567	20152	0	7374	0
5219	13726	20073	0	7378	0
1148	7333	20015	0	7380	0
1681	2145	20124	0	7389	0
2757	12802	20225	0	7403	0
8284	2488	20438	0	7415	0
9407	5331	20477	0	7418	0
18370	14676	20449	0	7419	0
17909	3885	20249	0	7429	0
6082	3992	20451	0	7431	0
12852	15651	20144	0	7433	0
2743	2928	20338	0	7436	0
20127	20498	734	1	7444	0.536458
7482	8731	20345	0	7447	0
6433	4439	20391	0	7448	0
7366	6870	20173	0	7450	0
15389	3028	20092	0	7454	0
2210	8720	20054	0	7462	0
12724	5034	20321	0	7467	0
10634	1517	20063	0	7469	0
16539	5171	20490	0	7479	0
8185	16635	20457	0	7480	0
10660	19485	20113	0	7481	0
20320	20179	15748	1	7482	0.352935
15189	2526	20387	0	7495	0
6834	19238	20097	0	7500	0
5912	42	20393	0	7501	0
1813	6079	20289	0	7505	0
19179	6111	20418	0	7511	0
801	8894	20330	0	7519	0
5623	7622	20413	0	7524	0
1053	11262	20350	0	7532	0
8988	4237	20099	0	7535	0
11633	8358	20315	0	7539	0
5304	2396	20411	0	7552	0
20031	20480	8811	1	7555	0.0806946
20462	20345	19782	1	7556	0.0193035
19407	4397	20041	0	7564	0
6173	2017	20316	0	7588	0
18674	11085	20393	0	7589	0
5769	13155	20004	0	7593	0
8132	3084	20330	0	7594	0
3956	12352	20231	0	7598	0
146	2401	20125	0	7600	0
816	18912	20482	0	7611	0
4436	9531	20098	0	7620	0
3162	7530	20262	0	7622	0
1093	9337	20248	0	7629	0
16177	4198	20286	0	7630	0
13611	15344	20038	0	7640	0
20282	20356	8929	1	7647	0.139785
16323	7639	20407	0	7650	0
16236	3570	20331	0	7658	0
4970	12066	20113	0	7659	0
19625	14662	20318	0	7664	0
14477	11435	20396	0	7665	0
18274	13686	20400	0	7666	0
16564	18561	20162	0	7668	0
9321	19017	20079	0	7688	0
8130	1492	20169	0	7694	0
4755	18730	20169	0	7695	0
20137	20441	3231	1	7701	0.454289
17310	18562	20048	0	7710	0
18951	12894	20157	0	7718	0
6890	10533	20215	0	7719	0
6526	10008	20467	0	7735	0
9537	14076	20065	0	7744	0
17872	14169	20459	0	7753	0
3925	442	20487	0	7767	0
6724	13831	20003	0	7769	0
1917	17231	20455	0	7770	0
17018	9456	20180	0	7777	0
10127	13555	20302	0	7783	0
7309	17926	20014	0	7787	0
2495	15467	20238	0	7797	0
1522	1828	20292	0	7804	0
9817	19154	20006	0	7809	0
18237	10943	20442	0	7813	0
6126	16571	20089	0	7815	0
19964	8469	20476	0	7816	0
20437	20273	14175	1	7821	0.198597
20041	20434	13570	1	7824	0.0908463
16559	1030	20197	0	7825	0
11155	2846	20149	0	7827	0
4906	5117	20173	0	7837	0
8520	3607	20317	0	7839	0
20211	20184	18778	1	7850	0.59276
13127	10964	20002	0	7864	0
863	936	20159	0	7868	0
11146	11557	20346	0	7871	0
6758	6951	20209	0	7872	0
9018	8929	20068	0	7882	0
16149	9837	20472	0	7884	0
12535	5695	20398	0	7886	0
12827	7775	20074	0	7887	0
6601	15372	20292	0	7891	0
14623	9634	20461	0	7895	0
2648	8391	20223	0	7899	0
14441	13925	20413	0	7903	0
4746	12144	20062	0	7904	0
5795	2384	20041	0	7920	0
16100	13634	20028	0	7923	0
11817	7104	20315	0	7927	0
19270	12535	20399	0	7929	0
5809	2980	20306	0	7933	0
3289	8477	20402	0	7940	0
10144	15442	20054	0	7956	0
16803	10804	20347	0	7961	0
20406	20175	16423	1	7966	0.131594
17635	6176	20326	0	7968	0
15127	6134	20269	0	7969	0
1071	8443	20108	0	7976	0
2127	4591	20326	0	7980	0
20000	20364	8792	1	7987	0.240902
10772	11836	20317	0	7989	0
20146	20114	2090	1	7993	0.34233
20484	20372	9838	1	7999	0.0750329
11286	9053	20259	0	8005	0
6908	2355	20431	0	8006	0
6333	10101	20103	0	8020	0
18434	1906	20441	0	8029	0
7268	19450	20473	0	8030	0
567	3535	20356	0	8032	0
18801	16875	20407	0	8034	0
2868	9634	20113	0	8036	0
13433	7072	20269	0	8037	0
14554	19470	20305	0	8045	0
18701	369	20118	0	8051	0
6733	15950	20098	0	8053	0
8835	1140	20459	0	8055	0
14350	17949	20219	0	8056	0
15459	3168	20167	0	8066	0
9461	16180	20234	0	8069	0
3084	19558	20227	0	8074	0
10958	6225	20110	0	8094	0
10008	13417	20473	0	8129	0
7142	13700	20170	0	8138	0
15552	11385	20408	0	8141	0
115	15372	20095	0	8142	0
17601	2047	20396	0	8147	0
20004	20357	10977	1	8151	0.216255
9715	6278	20191	0	8165	0
8911	5958	20067	0	8170	0
20253	20472	13107	1	8178	0.0088769
17338	2182	20433	0	8183	0
16644	1514	20269	0	8188	0
16573	3453	20328	0	8195	0
16712	9613	20081	0	8198	0
20041	20282	15894	1	8200	0.385491
7258	18245	20400	0	8206	0
13097	11858	20131	0	8213	0
8206	8560	20169	0	8215	0
3036	12901	20028	0	8226	0
15488	10506	20191	0	8243	0
4796	8150	20189	0	8244	0
8284	13155	20312	0	8253	0
15540	4454	20474	0	8254	0
9312	15536	20296	0	8258	0
16556	11446	20173	0	8261	0
12948	11428	20476	0	8263	0
10506	8172	20064	0	8265	0
7456	428	20171	0	8266	0
17978	3373	20140	0	8273	0
8873	12992	20387	0	8278	0
3593	12466	20395	0	8281	0
14937	81	20306	0	8282	0
2750	2000	20398	0	8285	0
20305	20009	9346	1	8294	0.185417
20375	20009	16698	1	8296	0.0860822
7758	9761	20094	0	8297	0
14780	15894	20411	0	8299	0
5910	16323	20277	0	8322	0
19575	1229	20372	0	8323	0
1599	11404	20496	0	8329	0
18391	12323	20224	0	8335	0
8946	7947	20280	0	8343	0
10278	18821	20384	0	8358	0
7072	18514	20151	0	8359	0
356	6248	20070	0	8361	0
20249	20369	1325	1	8370	0.193083
19025	7638	20148	0	8372	0
16837	13208	20322	0	8373	0
8479	2382	20017	0	8374	0
6193	6907	20052	0	8385	0
9095	6134	20265	0	8388	0
13633	15367	20239	0	8389	0
20458	20204	10144	1	8390	0.0690878
14939	16441	20164	0	8391	0
20051	20429	14961	1	8392	0.324064
19035	14268	20258	0	8402	0
14907	14744	20380	0	8410	0
15573	13769	20369	0	8412	0
15233	6072	20152	0	8423	0
9154	5797	20045	0	8433	0
5383	1771	20121	0	8448	0
19246	13443	20129	0	8450	0
12398	12491	20359	0	8456	0
13027	19885	20151	0	8457	0
19708	11470	20025	0	8464	0
1435	12105	20489	0	8466	0
3575	4214	20485	0	8467	0
19887	9187	20264	0	8473	0
19478	15980	20376	0	8474	0
8015	7515	20474	0	8475	0
11278	1574	20404	0	8491	0
10425	18095	20194	0	8495	0
3918	12894	20072	0	8496	0
19885	584	20220	0	8497	0
9461	1595	20257	0	8502	0
12734	16957	20111	0	8515	0
16243	3239	20030	0	8525	0
4461	7235	20399	0	8532	0
20331	20034	13495	1	8533	0.321852
1071	13406	20387	0	8534	0
10826	1436	20192	0	8539	0
14248	5201	20026	0	8544	0
5916	7053	20409	0	8548	0
13238	3467	20499	0	8565	0
1522	1925	20247	0	8567	0
7923	10953	20352	0	8572	0
16323	8261	20472	0	8591	0
17677	18965	20192	0	8609	0
14376	9374	20428	0	8613	0
907	12404	20383	0	8614	0
13991	7897	20010	0	8621	0
261	331	20060	0	8633	0
19280	9030	20180	0	8638	0
4525	8570	20068	0	8641	0
10935	1054	20139	0	8642	0
1797	10805	20247	0	8647	0
1732	17967	20196	0	8650	0
20025	20137	3589	1	8655	0.848487
20162	20200	4549	1	8658	0.0124682
5712	11967	20033	0	8659	0
6286	19050	20443	0	8670	0
19206	6317	20159	0	8674	0
3740	70	20386	0	8681	0
17354	9811	20059	0	8683	0
8570	10977	20394	0	8687	0
3017	6669	20243	0	8692	0
1556	19159	20434	0	8701	0
15178	18617	20302	0	8707	0
9876	1917	20351	0	8713	0
696	685	20439	0	8721	0
18778	19651	20084	0	8735	0
13726	3989	20423	0	8738	0
19769	16146	20289	0	8742	0
8618	19280	20413	0	8747	0
2942	11768	20455	0	8754	0
19769	19986	20426	0	8757	0
1609	9308	20148	0	8764	0
1864	3842	20342	0	8767	0
20065	20130	5275	1	8771	0.1012
10140	3511	20072	0	8772	0
4520	1484	20327	0	8775	0
14674	17694	20152	0	8783	0
11704	16873	20384	0	8784	0
20321	20321	18655	1	8787	0.728552
6600	11039	20099	0	8788	0
20262	20067	5034	1	8798	0.00281737
16232	3401	20356	0	8799	0
899	5596	20208	0	8801	0
15732	2893	20119	0	8802	0
14044	3575	20368	0	8806	0
12907	9595	20118	0	8807	0
6811	10862	20443	0	8809	0
20147	20109	15769	1	8810	0.0244619
18535	2850	20344	0	8811	0
7649	1958	20188	0	8814	0
559	11720	20024	0	8815	0
5854	4861	20073	0	8828	0
12487	18801	20225	0	8834	0
20283	20138	17963	1	8837	0.52252
4857	12493	20101	0	8844	0
19438	1096	20369	0	8853	0
12309	1257	20236	0	8877	0
14548	267	20457	0	8878	0
18115	9896	20300	0	8893	0
7882	14621	20389	0	8898	0
20328	20081	16361	1	8900	0.0335637
587	15922	20178	0	8910	0
3774	9747	20421	0	8928	0
19798	1484	20169	0	8931	0
282	16961	20020	0	8932	0
20174	20007	19506	1	8934	0.314568
19377	9955	20230	0	8937	0
6898	16787	20471	0	8947	0
13771	8570	20494	0	8959	0
20486	20369	18280	1	8960	0.0470028
20416	20371	5929	1	8972	0.0998927
946	17694	20029	0	8974	0
55	1232	20122	0	8977	0
261	16828	20412	0	8984	0
17310	13784	20040	0	8995	0
7896	14253	20115	0	8997	0
394	36	20032	0	8998	0
6957	7053	20180	0	9003	0
1092	3029	20480	0	9014	0
5410	1030	20263	0	9015	0
20477	20229	8604	1	9019	0.34946
16559	11283	20401	0	9025	0
6907	16728	20410	0	9034	0
12590	18733	20439	0	9037	0
5346	15591	20062	0	9039	0
20181	20064	19931	1	9041	0.0347423
7437	2405	20331	0	9042	0
242	7528	20204	0	9043	0
2841	13965	20487	0	9045	0
12445	5201	20149	0	9046	0
7570	16824	20080	0	9050	0
14102	16254	20314	0	9060	0
19201	10969	20492	0	9072	0
6716	8973	20434	0	9073	0
3566	7622	20228	0	9076	0
20324	20152	9308	1	9079	0.0669985
14254	17920	20481	0	9083	0
9930	18617	20177	0	9087	0
2138	18406	20404	0	9096	0
138	12558	20077	0	9097	0
7627	12367	20133	0	9103	0
9878	369	20035	0	9104	0
9930	16578	20223	0	9118	0
15651	8550	20341	0	9123	0
16634	15296	20485	0	9128	0
15577	14787	20476	0	9138	0
1971	17197	20390	0	9144	0
20352	20178	3975	1	9150	0.106166
794	3304	20389	0	9158	0
10776	17169	20449	0	9160	0
20124	20263	8717	1	9166	0.109852
10126	177	20280	0	9170	0
5222	15151	20466	0	9177	0
3633	19265	20049	0	9183	0
16495	1888	20402	0	9185	0
8461	10873	20082	0	9221	0
14152	14187	20169	0	9230	0
12237	12842	20440	0	9233	0
5711	9983	20087	0	9235	0
907	6749	20318	0	9242	0
19842	7115	20138	0	9247	0
5853	1382	20123	0	9262	0
